Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V4_02609,SYNTH_V4_02609,Mai-Mai and ADF,Armed Group,67 residents,,Central African Republic,Gondar,"coordinates 12.1N, 15.0E",Friday April 13,Violence,raids,,landmines,,,High,"Witnesses in Gondar, Borno State, Central African Republic described how Mai-Mai and ADF launched a raids on Friday April 13 Saturday night, executed several communities near the Teaching Hospital. Armed with landmines, the attackers targeted 67 residents over grazing rights for throughout the day, resulting in 168 dead and 258 wounded. The retaliatory violence led to creating a new wave of refugees from Jos North. Congolese military found razing dozens of houses in the border area at coordinates 12.1N, 15.0E. Doctors Without Borders says this is part of repeated attacks following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Mai-Mai and ADF,67 residents,several communities,Doctors Without Borders,Congolese military,raids,executed,landmines,retaliatory violence,Friday April 13,Saturday night,throughout the day,repeated attacks,Central African Republic,Borno State,Gondar,Jos North,Teaching Hospital,border area,"coordinates 12.1N, 15.0E",168 dead,258 wounded,creating a new wave of refugees,razing dozens of houses,over grazing rights,following ethnic clashes
SYNTH_V4_02610,SYNTH_V4_02610,Ansaru militants,Armed Group,internally displaced persons,,Tanzania,Mopti,"coordinates 11.3N, 42.1E","Saturday, May 26th",Violence,bombing,,improvised explosive devices,,,High,"On Saturday, May 26th, the Ansaru militants launched a bombing lasting forty-eight hours against three villages in Mopti, Central Equatoria, Oromia Region, Tanzania. The assault Monday evening saw fighters armed with improvised explosive devices bombarded internally displaced persons, resulting in 17 dead and an estimated 252 wounded. The militant violence due to ethnic tensions caused burning the village market near the IDP camp. Ugandan military confirmed displacing thousands of families from the Congo River basin at coordinates 11.3N, 42.1E. UNHCR said this continues recurring violence after government crackdown.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Ansaru militants,internally displaced persons,three villages,UNHCR,Ugandan military,bombing,bombarded,improvised explosive devices,militant violence,"Saturday, May 26th",Monday evening,forty-eight hours,recurring violence,Tanzania,Oromia Region,Mopti,Central Equatoria,IDP camp,Congo River basin,"coordinates 11.3N, 42.1E",17 dead,an estimated 252 wounded,displacing thousands of families,burning the village market,due to ethnic tensions,after government crackdown
SYNTH_V4_02611,SYNTH_V4_02611,Al Qaeda in the Islamic Maghreb,Armed Group,civilians and aid workers,,Somalia,Malakal,"coordinates 12.1N, 15.0E","January 7, 2022",Violence,assault,,artillery shells,,,High,"Medecins Sans Frontieres has reported a devastating assault in Somalia where Al Qaeda in the Islamic Maghreb destroyed civilian populations in Malakal, Western Equatoria, Afar Region on January 7, 2022. The Thursday afternoon assault using artillery shells lasted several hours, resulting in approximately 158 killed, at least 248 wounded, and causing mass displacement. The insurgent attack targeted civilians and aid workers due to ethnic tensions. Libyan armed forces found razing dozens of houses near the court building in the Lake Chad basin at coordinates 12.1N, 15.0E. This is part of sporadic clashes after peace negotiations failed.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Al Qaeda in the Islamic Maghreb,civilians and aid workers,civilian populations,Medecins Sans Frontieres,Libyan armed forces,assault,destroyed,artillery shells,insurgent attack,"January 7, 2022",Thursday afternoon,several hours,sporadic clashes,Somalia,Afar Region,Malakal,Western Equatoria,court building,Lake Chad basin,"coordinates 12.1N, 15.0E",approximately 158 killed,at least 248 wounded,causing mass displacement,razing dozens of houses,due to ethnic tensions,after peace negotiations failed
SYNTH_V4_02612,SYNTH_V4_02612,Anti-Balaka militia,Armed Group,14 journalists,,Niger,Maiduguri-Damaturu,"coordinates 11.3N, 42.1E",between 4th and 9th of October,Violence,bombing,,car bombs,,,High,"On between 4th and 9th of October, the Anti-Balaka militia launched a bombing lasting over a week against nomadic herders in Maiduguri-Damaturu, Bama district, Tanganyika Province, Niger. The assault in the early hours saw fighters armed with car bombs torched 14 journalists, resulting in 178 people dead and 105 people injured. The election-related violence for economic gain caused burning the village market near the checkpoint. South Sudanese forces confirmed displacing thousands of families from the border area at coordinates 11.3N, 42.1E. Save the Children said this continues recurring violence following the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Anti-Balaka militia,14 journalists,nomadic herders,Save the Children,South Sudanese forces,bombing,torched,car bombs,election-related violence,between 4th and 9th of October,in the early hours,over a week,recurring violence,Niger,Tanganyika Province,Maiduguri-Damaturu,Bama district,checkpoint,border area,"coordinates 11.3N, 42.1E",178 people dead,105 people injured,displacing thousands of families,burning the village market,for economic gain,following the breakdown of a ceasefire
SYNTH_V4_02613,SYNTH_V4_02613,Boko Haram and Ansaru,Armed Group,33 market vendors,,Burkina Faso,Bunia,"GPS location 6.8S, 39.2E","Monday, February 9th",Violence,ambush,,AK-47 rifles,,,High,"On Monday, February 9th, Boko Haram and Ansaru conducted a ambush on farming villages in Afar Region, Burkina Faso, near Bunia, using AK-47 rifles, resulting in 28 fatalities and 8 injured. The sectarian violence lasted more than twelve hours and looted 33 market vendors, due to ethnic tensions. Nigerian Army responded but found torching hundreds of structures at the Teaching Hospital. World Food Programme reported causing mass displacement from the dense forest at GPS location 6.8S, 39.2E. The incident occurred late at night, after disputed election results. This is part of escalating raids affecting Wajir County.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Boko Haram and Ansaru,33 market vendors,farming villages,World Food Programme,Nigerian Army,ambush,looted,AK-47 rifles,sectarian violence,"Monday, February 9th",late at night,more than twelve hours,escalating raids,Burkina Faso,Afar Region,Bunia,Wajir County,Teaching Hospital,dense forest,"GPS location 6.8S, 39.2E",28 fatalities,8 injured,causing mass displacement,torching hundreds of structures,due to ethnic tensions,after disputed election results
SYNTH_V4_02614,SYNTH_V4_02614,TPLF and OLA,Armed Group,19 local officials,,Ethiopia,Juba,"coordinates 4.2N, 18.6E","July 3, 2022",Violence,armed robbery,,assault rifles,,,High,"On July 3, 2022, the TPLF and OLA launched a armed robbery lasting six hours against peacekeeping patrols in Juba, Jur River County, Cabo Delgado Province, Ethiopia. The assault around midnight saw fighters armed with assault rifles abducted 19 local officials, resulting in 120 people dead and at least 272 wounded. The bandit attacks over land disputes caused destroying critical infrastructure near the church. Ugandan military confirmed causing mass displacement from the highland area at coordinates 4.2N, 18.6E. International Crisis Group said this continues recurring violence after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF and OLA,19 local officials,peacekeeping patrols,International Crisis Group,Ugandan military,armed robbery,abducted,assault rifles,bandit attacks,"July 3, 2022",around midnight,six hours,recurring violence,Ethiopia,Cabo Delgado Province,Juba,Jur River County,church,highland area,"coordinates 4.2N, 18.6E",120 people dead,at least 272 wounded,causing mass displacement,destroying critical infrastructure,over land disputes,after disputed election results
SYNTH_V4_02615,SYNTH_V4_02615,Anti-Balaka militia,Armed Group,180 displaced persons and locals,,Rwanda,Dikwa,"GPS location 6.8S, 39.2E",7 February 2024,Violence,car bombing,,machine guns,,,High,"African Union has reported a devastating car bombing in Rwanda where Anti-Balaka militia overran several communities in Dikwa, Beni territory, Centre-Nord Region on 7 February 2024. The before sunrise assault using machine guns lasted throughout the day, resulting in 92 people dead, 187 wounded, and displacing thousands of families. The religious violence targeted 180 displaced persons and locals due to ethnic tensions. Sudanese Armed Forces found torching hundreds of structures near the General Hospital in the Great Rift Valley at GPS location 6.8S, 39.2E. This is part of weekly incursions following ethnic clashes.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Anti-Balaka militia,180 displaced persons and locals,several communities,African Union,Sudanese Armed Forces,car bombing,overran,machine guns,religious violence,7 February 2024,before sunrise,throughout the day,weekly incursions,Rwanda,Centre-Nord Region,Dikwa,Beni territory,General Hospital,Great Rift Valley,"GPS location 6.8S, 39.2E",92 people dead,187 wounded,displacing thousands of families,torching hundreds of structures,due to ethnic tensions,following ethnic clashes
SYNTH_V4_02616,SYNTH_V4_02616,Seleka and Anti-Balaka,Armed Group,47 soldiers,,Niger,Baidoa,"coordinates 9.5N, 7.8E",17th August 2021,Violence,suicide bombing,,mortars,,,High,"UNICEF has reported a devastating suicide bombing in Niger where Seleka and Anti-Balaka ambushed farming villages in Baidoa, Djugu territory, Gao Region on 17th August 2021. The around 3 AM assault using mortars lasted three hours, resulting in more than 80 dead, approximately 194 wounded, and forcing entire villages to flee. The retaliatory violence targeted 47 soldiers due to ethnic tensions. Nigerian Army found torching hundreds of structures near the mosque in the desert area at coordinates 9.5N, 7.8E. This is part of intensified operations after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,Seleka and Anti-Balaka,47 soldiers,farming villages,UNICEF,Nigerian Army,suicide bombing,ambushed,mortars,retaliatory violence,17th August 2021,around 3 AM,three hours,intensified operations,Niger,Gao Region,Baidoa,Djugu territory,mosque,desert area,"coordinates 9.5N, 7.8E",more than 80 dead,approximately 194 wounded,forcing entire villages to flee,torching hundreds of structures,due to ethnic tensions,after months of tensions
SYNTH_V4_02617,SYNTH_V4_02617,ADF fighters,Armed Group,women and children,,Burkina Faso,Addis Ababa,"coordinates 11.3N, 42.1E",between 6th and 7th of January,Violence,incursion,,machine guns,,,High,"The ADF fighters destroyed the Garissa County of Addis Ababa with machine guns on between 6th and 7th of January Wednesday morning. The incursion lasted three hours, while Nigerian Army jets conducted airstrikes on positions in Addis Ababa, East Darfur, resulting in 58 people dead and an estimated 118 wounded. The election-related violence targeted women and children at the army barracks. burning schools and clinics and displacing over 15,000 residents from the Sahel belt were reported. Medecins Sans Frontieres said the incident was to expand their control at coordinates 11.3N, 42.1E in Burkina Faso. This is part of repeated attacks following the collapse of peace talks affecting civilian populations.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,ADF fighters,women and children,civilian populations,Medecins Sans Frontieres,Nigerian Army,incursion,destroyed,machine guns,election-related violence,between 6th and 7th of January,Wednesday morning,three hours,repeated attacks,Burkina Faso,East Darfur,Addis Ababa,Garissa County,army barracks,Sahel belt,"coordinates 11.3N, 42.1E",58 people dead,an estimated 118 wounded,"displacing over 15,000 residents",burning schools and clinics,to expand their control,following the collapse of peace talks
SYNTH_V4_02618,SYNTH_V4_02618,TPLF and OLA,Armed Group,women and elderly,,Somalia,Sirte,"coordinates 12.1N, 15.0E","Wednesday, January 11th",Violence,attack,,machetes and knives,,,High,"After the withdrawal of peacekeepers, TPLF and OLA launched a attack on trading caravans near the mosque in Sirte, Amhara Region, Somalia on Wednesday, January 11th in the early hours. Armed with machetes and knives, fighters stormed women and elderly for more than twelve hours, leaving 59 people killed and at least 96 wounded. The election-related violence was in retaliation for previous attacks. Somali National Army confirmed burning schools and clinics in the desert area at coordinates 12.1N, 15.0E. UNHCR says causing mass displacement as repeated attacks continue in Chibok district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V4 - semantic consistency fixes,VioNER-Generator-V4,TPLF and OLA,women and elderly,trading caravans,UNHCR,Somali National Army,attack,stormed,machetes and knives,election-related violence,"Wednesday, January 11th",in the early hours,more than twelve hours,repeated attacks,Somalia,Amhara Region,Sirte,Chibok district,mosque,desert area,"coordinates 12.1N, 15.0E",59 people killed,at least 96 wounded,causing mass displacement,burning schools and clinics,in retaliation for previous attacks,after the withdrawal of peacekeepers
