Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
CLEAN_47598d5d,CLEAN_47598d5d,Tuareg rebels,Armed Group,68 villagers,,Mali,Mopti,"coordinates 8.9N, 38.7E",January 15,Violence,robbery,,grenades,,,High,"After a land boundary dispute, Tuareg rebels launched a robbery on markets and a courthouse in Mopti, Menaka cercle of Kidal Region, Mali, on January 15 in the in the early hours. Armed with grenades, militants beheaded 68 villagers to extort money from residents, killing 153 people and wounding 123 others. The week-long offensive near the Sahel region at coordinates 8.9N, 38.7E led to displacing over 42409 residents. Malian Armed Forces reported demolishing public buildings from the communal violence. Catholic Relief Services confirmed this as part of sporadic clashes in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Tuareg rebels,68 villagers,markets,Catholic Relief Services,Malian Armed Forces,robbery,beheaded,grenades,communal violence,January 15,in the early hours,week-long offensive,sporadic clashes,Mali,Kidal Region,Mopti,Menaka cercle,courthouse,the Sahel region,"coordinates 8.9N, 38.7E",killing 153 people,wounding 123 others,displacing over 42409 residents,demolishing public buildings,to extort money from residents,after a land boundary dispute
CLEAN_970f91e4,CLEAN_970f91e4,Al Sunnah wa Jama'ah,Armed Group,89 displaced persons,,Mozambique,Pemba,"GPS location 6.5N, 3.4E",September 22,Violence,armed assault,,car bombs,,,High,"Catholic Relief Services has reported a major armed assault in Nampula Province, Mozambique, where Al Sunnah wa Jama'ah armed using car bombs opened fire on villages near UN compound in Pemba, Palma District on September 22 mid-morning. The prolonged engagement of communal violence resulted in killing 196 people, wounding 66 others, and displacing over 17673 residents from areas near the forest area at GPS location 6.5N, 3.4E. Mozambican armed forces was unable to prevent burning down the village market. Local sources say the attack was in retaliation for previous attacks after months of rising tensions. This adds to sporadic clashes affecting displaced persons in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Al Sunnah wa Jama'ah,89 displaced persons,villages,Catholic Relief Services,Mozambican armed forces,armed assault,opened fire on,car bombs,communal violence,September 22,mid-morning,prolonged engagement,sporadic clashes,Mozambique,Nampula Province,Pemba,Palma District,UN compound,the forest area,"GPS location 6.5N, 3.4E",killing 196 people,wounding 66 others,displacing over 17673 residents,burning down the village market,in retaliation for previous attacks,after months of rising tensions
CLEAN_579752b2,CLEAN_579752b2,armed bandits,Armed Group,16 herders,,Nigeria,Zamfara,"coordinates 8.9N, 38.7E",December 5,Violence,IED attack,,heavy artillery,,,High,"Following a military offensive, armed bandits launched an IED attack on government buildings and a prison in Zamfara, Bama LGA of Zamfara State, Nigeria, on December 5 in the before dawn. Armed with heavy artillery, militants set fire to 16 herders to spread terror, killing 180 people and wounding 88 others. The daylong clashes near Lake Chad basin at coordinates 8.9N, 38.7E led to displacing over 36190 residents. Nigerian security forces reported destroying infrastructure from the ethnic violence. Mercy Corps confirmed this as part of escalating raids in the area.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,armed bandits,16 herders,government buildings,Mercy Corps,Nigerian security forces,IED attack,set fire to,heavy artillery,ethnic violence,December 5,before dawn,daylong clashes,escalating raids,Nigeria,Zamfara State,Zamfara,Bama LGA,prison,Lake Chad basin,"coordinates 8.9N, 38.7E",killing 180 people,wounding 88 others,displacing over 36190 residents,destroying infrastructure,to spread terror,following a military offensive
CLEAN_e836cd1b,CLEAN_e836cd1b,ISIS-Mozambique militants,Armed Group,148 health workers,,Mozambique,Pemba,"location 15.6N, 32.5E",April 8,Violence,assassination,,AK-47 rifles,,,High,"In a devastating assassination, ISIS-Mozambique militants armed with AK-47 rifles attacked government buildings in Pemba, Palma District, Cabo Delgado Province on April 8 during the overnight, killing 62 people, wounding 103 others, and displacing over 40694 residents. The terrorist attack lasted for several hours of fighting as fighters ransacked 148 health workers, to punish alleged collaborators. Mozambican armed forces confirmed the incident near the Rovuma River, Mozambique, at location 15.6N, 32.5E. ICRC staff at a nearby primary school reported torching hundreds of homes. This is part of escalating raids since the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,ISIS-Mozambique militants,148 health workers,government buildings,ICRC,Mozambican armed forces,assassination,ransacked,AK-47 rifles,terrorist attack,April 8,overnight,several hours of fighting,escalating raids,Mozambique,Cabo Delgado Province,Pemba,Palma District,primary school,the Rovuma River,"location 15.6N, 32.5E",killing 62 people,wounding 103 others,displacing over 40694 residents,torching hundreds of homes,to punish alleged collaborators,following the breakdown of a ceasefire
CLEAN_7f945eba,CLEAN_7f945eba,Seleka rebels,Armed Group,95 villagers,,CAR,Ndele,"coordinates 12.4N, 8.5E",Monday morning,Violence,abduction,,suicide vests,,,High,"Survivors described an abduction by Seleka rebels in Ouaka sub-prefecture, Ndele, Haute-Kotto, CAR on Monday morning night, where armed fighters using suicide vests stormed military bases near a health center, killing 133 people including villagers, and wounding 94 others. The week-long offensive of terrorist attack over grazing rights led to displacing over 2634 residents from villages near the forest region at coordinates 12.4N, 8.5E. Central African military found demolishing public buildings. Catholic Relief Services says this continues ongoing violence after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Seleka rebels,95 villagers,military bases,Catholic Relief Services,Central African military,abduction,stormed,suicide vests,terrorist attack,Monday morning,night,week-long offensive,ongoing violence,CAR,Haute-Kotto,Ndele,Ouaka sub-prefecture,health center,the forest region,"coordinates 12.4N, 8.5E",killing 133 people,wounding 94 others,displacing over 2634 residents,demolishing public buildings,over grazing rights,after disputed election results
CLEAN_354719b8,CLEAN_354719b8,White Army militia,Armed Group,149 health workers,,South Sudan,Bor,"coordinates 12.4N, 8.5E",July 3,Violence,raid,,machine guns,,,High,"Survivors described a raid by White Army militia in Mayom County, Bor, Central Equatoria, South Sudan on July 3 before dawn, where armed fighters with machine guns ambushed government buildings near a primary school, killing 105 people including health workers, and wounding 89 others. The daylong clashes of bandit attack to punish alleged collaborators led to displacing over 4023 residents from villages near the border region at coordinates 12.4N, 8.5E. South Sudanese military found burning down the village market. Norwegian Refugee Council says this continues repeated attacks after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,White Army militia,149 health workers,government buildings,Norwegian Refugee Council,South Sudanese military,raid,ambushed,machine guns,bandit attack,July 3,before dawn,daylong clashes,repeated attacks,South Sudan,Central Equatoria,Bor,Mayom County,primary school,the border region,"coordinates 12.4N, 8.5E",killing 105 people,wounding 89 others,displacing over 4023 residents,burning down the village market,to punish alleged collaborators,after disputed election results
CLEAN_0d5995b1,CLEAN_0d5995b1,Cabo Delgado insurgents,Armed Group,94 displaced persons,,Mozambique,Palma,"coordinates 12.4N, 8.5E",March 12,Violence,offensive,,machetes and guns,,,High,"the Red Cross has reported a major offensive in Cabo Delgado Province, Mozambique, where Cabo Delgado insurgents armed with machetes and guns besieged government buildings near army barracks in Palma, Mocimboa da Praia District on March 12 evening. The brief but deadly skirmish of insurgent attack resulted in killing 151 people, wounding 43 others, and displacing over 14538 residents from areas near the coastal region at coordinates 12.4N, 8.5E. FADM troops was unable to prevent setting ablaze storage facilities. Local sources say the attack was to extort money from residents following the breakdown of a ceasefire. This adds to daily raids affecting displaced persons in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Cabo Delgado insurgents,94 displaced persons,government buildings,the Red Cross,FADM troops,offensive,besieged,machetes and guns,insurgent attack,March 12,evening,brief but deadly skirmish,daily raids,Mozambique,Cabo Delgado Province,Palma,Mocimboa da Praia District,army barracks,the coastal region,"coordinates 12.4N, 8.5E",killing 151 people,wounding 43 others,displacing over 14538 residents,setting ablaze storage facilities,to extort money from residents,following the breakdown of a ceasefire
CLEAN_9d6c2515,CLEAN_9d6c2515,Boko Haram fighters,Armed Group,87 students,,Niger,Tahoua,"coordinates 12.4N, 8.5E",Thursday afternoon,Violence,assault,,knives and clubs,,,High,"Survivors described an assault by Boko Haram fighters in Torodi Department, Tahoua, Tahoua Region, Niger on Thursday afternoon early morning, where armed fighters with knives and clubs surrounded hospitals near a health center, killing 120 people including students, and wounding 52 others. The two-hour siege of bandit attack in revenge for killings last week led to displacing over 47181 residents from villages near the Lake Chad region at coordinates 12.4N, 8.5E. Nigerien forces found demolishing public buildings. UNICEF says this continues repeated attacks following provocations by rival groups.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Boko Haram fighters,87 students,hospitals,UNICEF,Nigerien forces,assault,surrounded,knives and clubs,bandit attack,Thursday afternoon,early morning,two-hour siege,repeated attacks,Niger,Tahoua Region,Tahoua,Torodi Department,health center,the Lake Chad region,"coordinates 12.4N, 8.5E",killing 120 people,wounding 52 others,displacing over 47181 residents,demolishing public buildings,in revenge for killings last week,following provocations by rival groups
CLEAN_11ba8de4,CLEAN_11ba8de4,Mai-Mai militia,Armed Group,65 farmers,,DRC,Butembo,"position 9.1N, 7.5E",Thursday,Violence,robbery,,automatic weapons,,,High,"ICRC has reported a major robbery in South Kivu, DRC, where Mai-Mai militia armed with automatic weapons raided mining sites near clinic in Butembo, Rutshuru territory on Thursday night. The week-long offensive of revenge attack resulted in killing 199 people, wounding 147 others, and displacing over 44593 residents from areas near the rainforest at position 9.1N, 7.5E. Congolese military was unable to prevent destroying infrastructure. Local sources say the attack was for control of resources following a military offensive. This adds to intensified operations affecting farmers in the region.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Mai-Mai militia,65 farmers,mining sites,ICRC,Congolese military,robbery,raided,automatic weapons,revenge attack,Thursday,night,week-long offensive,intensified operations,DRC,South Kivu,Butembo,Rutshuru territory,clinic,the rainforest,"position 9.1N, 7.5E",killing 199 people,wounding 147 others,displacing over 44593 residents,destroying infrastructure,for control of resources,following a military offensive
CLEAN_440b2a64,CLEAN_440b2a64,Ansaroul Islam militants,Armed Group,136 herders,,Burkina Faso,Ouagadougou,"coordinates 4.8S, 29.2E",October 10,Violence,execution,,RPG launchers,,,High,"In a devastating execution, Ansaroul Islam militants armed with RPG launchers attacked IDP camps in Ouagadougou, Seno Province, Est Region on October 10 during the evening, killing 138 people, wounding 81 others, and displacing over 39701 residents. The insurgent attack lasted for two-hour siege as fighters looted 136 herders, over cattle theft. Burkinabe military confirmed the incident near the border triangle, Burkina Faso, at coordinates 4.8S, 29.2E. Doctors Without Borders staff at a nearby health center reported torching hundreds of homes. This is part of continuous assaults since the breakdown of a ceasefire.",0.99,0.99,0.99,0.99,0.99,False,Clean synthetic training data v2,VioNER-Generator-v2,Ansaroul Islam militants,136 herders,IDP camps,Doctors Without Borders,Burkinabe military,execution,looted,RPG launchers,insurgent attack,October 10,evening,two-hour siege,continuous assaults,Burkina Faso,Est Region,Ouagadougou,Seno Province,health center,the border triangle,"coordinates 4.8S, 29.2E",killing 138 people,wounding 81 others,displacing over 39701 residents,torching hundreds of homes,over cattle theft,following the breakdown of a ceasefire
