Event_ID,Article_ID,Actor_Normalized,Actor_Type,Victim_Normalized,Victim_Type,Location_Country,Location_City,Location_Coordinates,Date_Normalized,Taxonomy_L1,Taxonomy_L2,Taxonomy_L3,Weapon_Category,Deaths,Injuries,Severity,Event_Description,Actor_Confidence,Victim_Confidence,Location_Confidence,Date_Confidence,Classification_Confidence,Flagged_for_Review,Notes,Annotator_Name,PERPETRATOR,VICTIM,TARGET,ORGANIZATION,GOVERNMENT,EVENT_TYPE,ACTION,WEAPON,VIOLENCE_TYPE,DATE,TIME,DURATION,FREQUENCY,COUNTRY,REGION,CITY,DISTRICT,FACILITY,GEOGRAPHIC,COORDINATES,CASUALTIES,INJURED,DISPLACEMENT,DAMAGE,MOTIVE,TRIGGER
SYNTH_V2_00339,SYNTH_V2_00339,RSF and Janjaweed,Armed Group,25 civilians,,Uganda,Beledweyne,"coordinates 11.3N, 42.1E",12 May 2024,Violence,execution,,heavy machine guns,,,High,"After months of tensions, RSF and Janjaweed launched a execution on government buildings near IDP camp in Beledweyne, Plateau State, Uganda on 12 May 2024 after sunset. Armed with heavy machine guns, fighters executed 25 civilians, leaving 67 people killed and 99 wounded. The daylong engagement of militant violence was due to ethnic tensions. Malian Armed Forces confirmed destroying over 200 homes in the border region at coordinates 11.3N, 42.1E. Oxfam says displacing over 15,000 residents as daily raids continue in Beledweyne district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,RSF and Janjaweed,25 civilians,government buildings,Oxfam,Malian Armed Forces,execution,executed,heavy machine guns,militant violence,12 May 2024,after sunset,daylong engagement,daily raids,Uganda,Plateau State,Beledweyne,Beledweyne district,IDP camp,border region,"coordinates 11.3N, 42.1E",67 people killed,99 wounded,"displacing over 15,000 residents",destroying over 200 homes,due to ethnic tensions,after months of tensions
SYNTH_V2_00340,SYNTH_V2_00340,TPLF and OLA,Armed Group,38 women,,Burkina Faso,Maiduguri,"GPS location 6.8S, 39.2E",7 November 2022,Violence,incursion,,automatic weapons,,,High,"Following the breakdown of a ceasefire, TPLF and OLA launched a incursion on mosques near health center in Maiduguri, South Kivu, Burkina Faso on 7 November 2022 late at night. Armed with automatic weapons, fighters attacked 38 women, leaving 143 people killed and 83 wounded. The brief skirmish of bandit attacks was over grazing rights. Kenyan Defense Forces confirmed destroying over 200 homes in the dense forest at GPS location 6.8S, 39.2E. Doctors Without Borders says displacing over 15,000 residents as persistent attacks continue in Maiduguri district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,38 women,mosques,Doctors Without Borders,Kenyan Defense Forces,incursion,attacked,automatic weapons,bandit attacks,7 November 2022,late at night,brief skirmish,persistent attacks,Burkina Faso,South Kivu,Maiduguri,Maiduguri district,health center,dense forest,"GPS location 6.8S, 39.2E",143 people killed,83 wounded,"displacing over 15,000 residents",destroying over 200 homes,over grazing rights,following the breakdown of a ceasefire
SYNTH_V2_00341,SYNTH_V2_00341,M23 and ADF,Armed Group,22 students,,Niger,El Fasher-Nyala,"coordinates 9.5N, 7.8E","April 23rd, 2023",Violence,abduction,,machine guns,,,High,"On April 23rd, 2023, M23 and ADF conducted abduction on multiple settlements in Tigray Region, Niger, near El Fasher-Nyala, using machine guns, resulting in 91 people killed and 182 wounded. The communal violence ambushed 22 students, for revenge. Congolese military responded but found torching hundreds of structures. ICRC reported the hours-long battle caused displacing over 15,000 residents from the mountainous terrain at coordinates 9.5N, 7.8E. The incident occurred in the evening, after months of tensions. This is part of persistent attacks affecting the primary school in El Fasher-Nyala district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 and ADF,22 students,multiple settlements,ICRC,Congolese military,abduction,ambushed,machine guns,communal violence,"April 23rd, 2023",in the evening,hours-long battle,persistent attacks,Niger,Tigray Region,El Fasher-Nyala,El Fasher-Nyala district,primary school,mountainous terrain,"coordinates 9.5N, 7.8E",91 people killed,182 wounded,"displacing over 15,000 residents",torching hundreds of structures,for revenge,after months of tensions
SYNTH_V2_00342,SYNTH_V2_00342,Al Shabaab and ISIS,Armed Group,15 children,,CAR,Maiduguri,"coordinates 11.3N, 42.1E",between 19th and 21st of September,Violence,kidnapping,,hand grenades,,,High,"Following a military offensive, Al Shabaab and ISIS launched a kidnapping on churches near police station in Maiduguri, Kaduna State, CAR on between 19th and 21st of September late at night. Armed with hand grenades, fighters bombarded 15 children, leaving 77 people killed and 156 wounded. The daylong engagement of insurgent attack was over land disputes. Nigerian Army confirmed torching hundreds of structures in the lake shores at coordinates 11.3N, 42.1E. African Union says displacing thousands of families as escalating raids continue in Maiduguri district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and ISIS,15 children,churches,African Union,Nigerian Army,kidnapping,bombarded,hand grenades,insurgent attack,between 19th and 21st of September,late at night,daylong engagement,escalating raids,CAR,Kaduna State,Maiduguri,Maiduguri district,police station,lake shores,"coordinates 11.3N, 42.1E",77 people killed,156 wounded,displacing thousands of families,torching hundreds of structures,over land disputes,following a military offensive
SYNTH_V2_00343,SYNTH_V2_00343,Boko Haram and Ansaru,Armed Group,22 students,,Chad,Mopti,"coordinates 11.3N, 42.1E",16th March 2020,Violence,raids,,rocket-propelled grenades,,,High,"Between 16th March 2020, Boko Haram and Ansaru carried out daily raids in North Kivu, Chad, destroyed mosques near Mopti and IDP camp. The bandit attacks using rocket-propelled grenades claimed 22 students, with 91 people killed and 155 wounded. Somali National Army reported the hours-long battle caused burning the village market and displacing thousands of families from the savanna in Mopti district at coordinates 11.3N, 42.1E. The attacks occurred after sunset in retaliation for previous attacks. UNHCR condemned the incident after disputed election results.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Boko Haram and Ansaru,22 students,mosques,UNHCR,Somali National Army,raids,destroyed,rocket-propelled grenades,bandit attacks,16th March 2020,after sunset,hours-long battle,daily raids,Chad,North Kivu,Mopti,Mopti district,IDP camp,savanna,"coordinates 11.3N, 42.1E",91 people killed,155 wounded,displacing thousands of families,burning the village market,in retaliation for previous attacks,after disputed election results
SYNTH_V2_00344,SYNTH_V2_00344,TPLF and OLA,Armed Group,12 farmers,,Ethiopia,Beledweyne,"GPS location 6.8S, 39.2E","March 11th, 2021",Violence,shelling,,automatic weapons,,,High,"Witnesses in Beledweyne, North Kivu, Ethiopia described how TPLF and OLA launched a shelling on March 11th, 2021 late at night, abducted IDP camps near police station. Armed with automatic weapons, the attackers targeted 12 farmers for control of territory, resulting in 88 people killed and 128 wounded. The two-hour siege of bandit attacks led to displacing thousands of families from Beledweyne district. Sudanese Armed Forces found razing dozens of houses in the desert area at GPS location 6.8S, 39.2E. UNHCR says this is part of daily raids following a military offensive.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,TPLF and OLA,12 farmers,IDP camps,UNHCR,Sudanese Armed Forces,shelling,abducted,automatic weapons,bandit attacks,"March 11th, 2021",late at night,two-hour siege,daily raids,Ethiopia,North Kivu,Beledweyne,Beledweyne district,police station,desert area,"GPS location 6.8S, 39.2E",88 people killed,128 wounded,displacing thousands of families,razing dozens of houses,for control of territory,following a military offensive
SYNTH_V2_00345,SYNTH_V2_00345,Seleka and Anti-Balaka,Armed Group,90 refugees and aid workers,,Mali,Kano,"coordinates 11.3N, 42.1E",from July 12 to July 14,Violence,abduction,,RPG launchers,,,High,"After disputed election results, Seleka and Anti-Balaka launched a abduction on market areas near market in Kano, South Kivu, Mali on from July 12 to July 14 around midnight. Armed with RPG launchers, fighters besieged 90 refugees and aid workers, leaving 37 people killed and 39 wounded. The brief skirmish of sectarian violence was over grazing rights. Kenyan Defense Forces confirmed burning the village market in the lake shores at coordinates 11.3N, 42.1E. Red Cross says causing mass displacement as persistent attacks continue in Kano district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Seleka and Anti-Balaka,90 refugees and aid workers,market areas,Red Cross,Kenyan Defense Forces,abduction,besieged,RPG launchers,sectarian violence,from July 12 to July 14,around midnight,brief skirmish,persistent attacks,Mali,South Kivu,Kano,Kano district,market,lake shores,"coordinates 11.3N, 42.1E",37 people killed,39 wounded,causing mass displacement,burning the village market,over grazing rights,after disputed election results
SYNTH_V2_00346,SYNTH_V2_00346,Al Shabaab and Al Qaeda,Armed Group,43 traders,,Somalia,El Fasher,"coordinates 4.2N, 18.6E",25 January 2023,Violence,incursion,,AK-47 rifles,,,High,"Following a military offensive, Al Shabaab and Al Qaeda launched a incursion on government buildings near police station in El Fasher, Kaduna State, Somalia on 25 January 2023 before sunrise. Armed with AK-47 rifles, fighters burned 43 traders, leaving 86 people killed and 166 wounded. The hours-long battle of sectarian violence was in retaliation for previous attacks. Ugandan military confirmed torching hundreds of structures in the dense forest at coordinates 4.2N, 18.6E. Oxfam says forcing 10,000 people to flee as escalating raids continue in El Fasher district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,Al Shabaab and Al Qaeda,43 traders,government buildings,Oxfam,Ugandan military,incursion,burned,AK-47 rifles,sectarian violence,25 January 2023,before sunrise,hours-long battle,escalating raids,Somalia,Kaduna State,El Fasher,El Fasher district,police station,dense forest,"coordinates 4.2N, 18.6E",86 people killed,166 wounded,"forcing 10,000 people to flee",torching hundreds of structures,in retaliation for previous attacks,following a military offensive
SYNTH_V2_00347,SYNTH_V2_00347,M23 rebels,Armed Group,34 militia members,,Nigeria,Bamako,"coordinates 11.3N, 42.1E",between 11th and 15th of October,Violence,assault,,heavy machine guns,,,High,"Following a military offensive, M23 rebels launched a assault on three villages near military base in Bamako, South Darfur, Nigeria on between 11th and 15th of October in the afternoon. Armed with heavy machine guns, fighters attacked 34 militia members, leaving 49 people killed and 68 wounded. The two-hour siege of bandit attacks was for revenge. Sudanese Armed Forces confirmed torching hundreds of structures in the lake shores at coordinates 11.3N, 42.1E. Red Cross says forcing 10,000 people to flee as daily raids continue in Bamako district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 rebels,34 militia members,three villages,Red Cross,Sudanese Armed Forces,assault,attacked,heavy machine guns,bandit attacks,between 11th and 15th of October,in the afternoon,two-hour siege,daily raids,Nigeria,South Darfur,Bamako,Bamako district,military base,lake shores,"coordinates 11.3N, 42.1E",49 people killed,68 wounded,"forcing 10,000 people to flee",torching hundreds of structures,for revenge,following a military offensive
SYNTH_V2_00348,SYNTH_V2_00348,M23 and ADF,Armed Group,35 health workers and patients,,Kenya,Bor,"GPS location 6.8S, 39.2E",25th January 2021,Violence,attacks,,RPG launchers,,,High,"On 25th January 2021, M23 and ADF conducted attacks on multiple settlements in Ituri Province, Kenya, near Bor, using RPG launchers, resulting in 63 people killed and 117 wounded. The sectarian violence ambushed 35 health workers and patients, due to ethnic tensions. Congolese military responded but found torching hundreds of structures. Save the Children reported the three-hour assault caused displacing over 15,000 residents from the mountainous terrain at GPS location 6.8S, 39.2E. The incident occurred around midnight, following the collapse of peace talks. This is part of daily raids affecting the mosque in Bor district.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,M23 and ADF,35 health workers and patients,multiple settlements,Save the Children,Congolese military,attacks,ambushed,RPG launchers,sectarian violence,25th January 2021,around midnight,three-hour assault,daily raids,Kenya,Ituri Province,Bor,Bor district,mosque,mountainous terrain,"GPS location 6.8S, 39.2E",63 people killed,117 wounded,"displacing over 15,000 residents",torching hundreds of structures,due to ethnic tensions,following the collapse of peace talks
SYNTH_V2_00349,SYNTH_V2_00349,ISIS-affiliated militants,Armed Group,75 students and teachers,,Mozambique,Damaturu,"coordinates 4.2N, 18.6E","July 28th, 2022",Violence,assault,,AK-47 rifles,,,High,"Witnesses in Damaturu, Gao Region, Mozambique described how ISIS-affiliated militants launched a assault on July 28th, 2022 in the afternoon, shelled three villages near church. Armed with AK-47 rifles, the attackers targeted 75 students and teachers over land disputes, resulting in 85 people killed and 115 wounded. The brief skirmish of militant violence led to displacing over 15,000 residents from Damaturu district. Sudanese Armed Forces found destroying over 200 homes in the river banks at coordinates 4.2N, 18.6E. UNICEF says this is part of daily raids after months of tensions.",0.99,0.99,0.99,0.99,0.99,False,Synthetic training data V2 - improved patterns,VioNER-Generator-V2,ISIS-affiliated militants,75 students and teachers,three villages,UNICEF,Sudanese Armed Forces,assault,shelled,AK-47 rifles,militant violence,"July 28th, 2022",in the afternoon,brief skirmish,daily raids,Mozambique,Gao Region,Damaturu,Damaturu district,church,river banks,"coordinates 4.2N, 18.6E",85 people killed,115 wounded,"displacing over 15,000 residents",destroying over 200 homes,over land disputes,after months of tensions
